comments_disabled,id,shortcode,taken_at_timestamp,display_url,is_video,location_id,location_name,location_slug,location_latlong,edge_media_to_caption.edges,edge_media_to_comment.count,dimensions.height,dimensions.width,edge_liked_by.count,edge_media_preview_like.count,owner.id,video_view_count
False,2138740229304613638,B2uVOgyifsG,1569177724,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/71520430_400595237549569_4800604173769057126_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=w90evYRsHgQAX_a0H8u&tp=1&oh=8d1a2c2ad4bb1c36e0eb18b6a32260f8&oe=60604A5A,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '“Senza titolo”'}}],12,1350,1080,248,248,4470272660,
False,2138730676643112320,B2uTDgLiyWA,1569176586,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/70638977_390427638522353_8983545982872905665_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ZrFMDB_0BZwAX-oVxKc&tp=1&oh=b05957da6c847de7e443a70e3078a059&oe=605CC02F,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#woman #art #painting #museum #turin'}}],0,1350,1080,10,10,3427199427,
False,2138678497496369257,B2uHMMkCYhp,1569170365,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/70860041_131087084920007_1794864213675335410_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=zVuvqKIMGiUAX_sduor&tp=1&oh=4316ef7f277bf8d180fcf7747a3c8abb&oe=605DB1DC,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '“Il bacio “\n\nFrancis Picabia •\n•\n#art #museum #torino #artist #galleriaartemoderna #travel #travelphotography'}}],0,1206,1080,13,13,194776472,
False,2138625608421903157,B2t7Kjxios1,1569164061,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/69454501_369249890644777_3850771781082586596_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=C3gV-283z4gAX-HSfpv&tp=1&oh=2fe8218f2dafe88cdb2042290b6aba71&oe=605E81EF,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Pop Art •\n•\n#museum #popart #artists #torino_city #travelbook #'}}],0,1350,1080,9,9,194776472,
False,2138609924460911700,B2t3mU8nhxU,1569162191,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/70940440_2408003669485587_4324486131474217172_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ExNdf8GOihgAX-r3lL_&tp=1&oh=954c10cfbbf1d903ef69b63bf88634e4&oe=605E0B54,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#fontana #tagli #tela #rivoluzione #modernart'}}],0,1080,1080,24,24,1109305261,
False,2138608621584155617,B2t3TXjHIPh,1569162036,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/70378600_450677912325053_6011173236428694514_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=aqsu6BKUC3EAX_ns6DA&tp=1&oh=ba2a5bc6a7c1581a7694c07ccc54f21f&oe=605E224B,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Natura morta con melone. \nPablo Picasso, 1948.\n#picasso #tempera #art #modernart #gam #pintor'}}]",0,810,1080,3,3,1109305261,
False,2138558150658757195,B2tr061iBJL,1569156019,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/69426583_966652337021860_8821908902191767990_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=_o504Q30iaUAX_t2jW-&tp=1&oh=86d434c233a65c7288fdfd6f1afdb5f5&oe=605D637E,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Paolo Icaro\n- Personae\n- Mappa\n- Per non finire'}}],0,1080,1080,21,21,1479822595,
False,2138555601688054843,B2trP07Ccw7,1569155715,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/69701069_156657462082407_37074397701106723_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=VJ_tj5SCbQsAX_hgUl_&tp=1&oh=112d9f9ec8b89eaff591143a14fec8ac&oe=605E9E8F,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[],0,966,1080,32,32,1479822595,
False,2138520924726334836,B2tjXNfDZV0,1569151581,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/69346973_954668061541473_2768768840542932689_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=xCov3Oq13QwAX_5DuWc&tp=1&oh=1c4e2877236db49f99178b5feb38317e&oe=6037331F,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'La vita non si misura attraverso il numero di respiri che facciamo, ma attraverso i momenti che ci lasciano senza respiro.\n #essererespirare #eliseomattiacci #galleriadartemoderna #torino'}}]",0,937,750,11,11,1548661432,
False,2138456377568280455,B2tUr7QoD-H,1569143887,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69734399_2283341871763020_3523036167530799769_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=nWUADg6vtZsAX_pNi7k&tp=1&oh=4fdf3da824114d152b3728f95e15800d&oe=605FAD7C,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'La felicità a volte è qualcuno. 😘'}}],1,1080,1080,57,57,242855847,
False,2138419995085080893,B2tMafbo4k9,1569139550,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/69438410_505797100204921_3098670527376455825_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=3tTZljZiecwAX-pQqR9&tp=1&oh=3bfce9edf1a99ee929a73036a48322f0&oe=605D3182,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Hand power. \n#possiamotutto #hand #art #dechirico'}}],0,1350,1080,18,18,2696269044,
False,2138419862368867146,B2tMYj1ItNK,1569139534,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/69153652_381677189401171_3294041445229322678_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=eKIu8SL7bEEAX9J2j2C&tp=1&oh=3db90bc4842d1e66f62d5bec8b70ee9b&oe=605E54DD,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Give your mind some rest. \n#mind #feelings #rest #art #dechirico #ritornoalfuturo'}}],0,1350,1080,29,29,2696269044,
False,2138419727094116223,B2tMWl2Ie9_,1569139518,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/70100536_1600385786764784_7692396469915446135_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=gRh5iSfq-JcAX8AG_rh&tp=1&oh=513c76347c6f85c1aeae25065ea52ad1&oe=60602F99,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Let’s begin a new adventure!\n#dechirico'}}],0,1349,1080,16,16,2696269044,
False,2138028480863578777,B2rzZNZiqqZ,1569092877,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69501446_128290364802329_7038953422296122332_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=pd7QldN0makAX8IdV-H&tp=1&oh=e3d34aa11a14cdf0d108dbb28317620d&oe=605DF27B,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Torino, GAM 3 (2019): e per finire alcune opere di artisti italiani: 1) Cultura mummificata di Eliseo Mattiacci; 2) Vedetta notturna di Marco Bagnoli; 3) Attaccapanni (di Napoli) di Luciano Fabro'}}]",0,811,1080,2,2,17297329663,
False,2138020458024056317,B2rxkdjCrX9,1569091921,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/70589503_836821066715580_2803064639499254389_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=jD05Qfs0ThsAX_RL943&tp=1&oh=ce19d69a369bca22b7d452b35a5ac542&oe=605FF241,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Torino, GAM 2 (2019) - Altre opere dalla GAM e precisamente: 1) L’aratura di Fortunato Depero; 2) Autoritratto con la piuma di ghiandaia di Mario Sturani; 3) Un uccello rosso, rami verdi, davanti a tronchi d’albero di Fernand Léger; 4) e 5) (Il) Marinaio Fritz Müller da Pieschen di Otto Dix'}}]",0,891,1080,4,4,17297329663,
False,2138014714436298078,B2rwQ4aiKVe,1569091236,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/70645452_440224263253907_8095912067138404690_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=TitjQzaCCEoAX9nKM2u&tp=1&oh=0e76ff8f7a9f40b6bbe296b4700f182c&oe=605F6435,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Torino, GAM (2019) - Una prima carrellata di opere esposte nel bellissimo museo GAM di Torino. Le foto ritraggono, nell’ordine: 1) Estate (l’amaca) di Felice Carena; 2) Ritratto di signora di Achille Funi; 3) Battesimo di Antonio Donghi; 4) Ritratto della signorina Severini, di Gino Severini; 5) Bagnante al sole (Arianna abbandonata) di Giorgio de Chirico'}}]",0,927,1080,2,2,17297329663,
False,2137979494867271730,B2roQXoogAy,1569087038,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69482431_552893618786516_5893941972450574090_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ADT7jx3dY7EAX8b3NeQ&tp=1&oh=06a3bba24b04b55b832aa446086e7d7f&oe=605C7795,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#gamtorino #torino #art #modernart #contemporaryart #giuseppecapogrossi #sign #abstraction #color'}}],0,1080,1080,26,26,6278217761,
False,2137608731790234513,B2qT9DnIVOR,1569042839,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69649002_795639120850807_8040618616824820133_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=kHvKvdaB7pcAX_XRtVy&tp=1&oh=6b96758d1917d0ba75a44d148959aeef&oe=605E5D7F,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#gamtorino #torino #art #modernart #contemporaryart #dadamaino #pois #pattern #texture #white'}}],0,1080,1080,25,25,6278217761,
False,2137607801233724460,B2qTvg9o9Qs,1569042729,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/71097093_1101514656905770_1318517629644427254_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=_QwXruTYRxcAX-K0AaG&tp=1&oh=1cbb7454db3de9ca7f2df338ffd7eb46&oe=605C7CF5,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#gamtorino #torino #art #modernart #contemporaryart #stripes #sign #pattern #texture #blackandwhite #woman'}}],0,1080,1080,13,13,6278217761,
False,2137606628682354363,B2qTec8Ic67,1569042589,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/70008941_189065672113203_6929293575587761355_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=XUZmqBSMTLIAX984DFs&tp=1&oh=bc77c9fc94a13f12e2f817a740318f8f&oe=605EF188,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#gamtorino #torino #art #modernart #contemporaryart #pierodorazio #sign #pattern #texture #color'}}],0,1080,1080,17,17,6278217761,
False,2137606280823541699,B2qTZY-IY_D,1569042547,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69869450_964288170577926_8431538911865468206_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=R_Jwr_urhc0AX_zhsdx&tp=1&oh=a81436035fb1f2c8cb55edade4346aee&oe=605D912F,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#gamtorino #torino #art #modernart #contemporaryart #tancrediparmeggiani #sign #pattern #texture #color'}}],0,1080,1080,18,18,6278217761,
False,2137604015026879013,B2qS4ayIDol,1569042277,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69285533_762774967508912_2535628806732380610_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ZuVzzTOWRfIAX8D5xqR&tp=1&oh=922007a75f5690222b7777278da5c1bf&oe=605FC5D4,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#gamtorino #torino #art #modernart #contemporaryart #michelangelopistoletto #me #selfie #pink'}}],0,1080,1080,23,23,6278217761,
False,2137143072055364791,B2oqE0MDAy3,1568987329,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/69385551_130450268298680_692999209164074095_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=IiRXd4koHU8AX9lBwM8&tp=1&oh=212a1fd7156264346012b8e304579226&oe=605E2343,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Paolo Icaro, Window show, 1974\nOn view at Paolo Icaro Anthogy, Torino, Gam, curated by Elena Volpato\n\nCourtesy the artist and Galleria P420, Bologna\n\n#paoloicaro #elenavolpato #gamtorino @gamtorino #artepovera #torino @p420gallery'}}]",2,1350,1080,54,54,11137017357,
False,2137123517926262091,B2oloQ_IMVL,1568984997,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/69806314_1139748286236207_5720392054731611017_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=A_2O09h2vpMAX9qYkaO&tp=1&oh=ddee450fd9b09e3aba5a61876ff06a2c&oe=605F85ED,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'IL GIOCO DI ICARO\n[M.Q.] Aperta al pubblico la #mostra antologica (1964/2019) di Paolo #Icaro, curata da Elena Volpato, allestita presso la #Gam di via Magenta 31. Per la Città di #Torino ha partecipato alla presentazione della mostra la vicepresidente del Consiglio Comunale Viviana Ferrero. \nArticolo su www.cittagora.it'}}]",0,1080,1080,5,5,1220594001,
False,2136988343635410090,B2oG5OHifyq,1568968883,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/68935573_2302216726567092_6617893857879411013_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=wDlGsS08c_8AX_Hvo0m&tp=1&oh=7438a0d91982d3820b6ea0c07567076e&oe=605ED45D,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '• Paolo Icaro - Antologia • #art #artist #artista #contemporary #contemporaryart #fondazionetorinomusei #gam #gamtorino #galleria #arte #moderna #contemporanea #paolo #icaro #antologia #anthology #turin #torino #likeforlike #likeforlikes #likeforfollow #like4like #like4likes'}}],6,1080,1080,31,31,639736671,
False,2136901863363183970,B2nzOxFogVi,1568958574,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/68968990_356614578575218_3731107597880784926_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=m4HqzWubOmUAX9g8I4Y&tp=1&oh=265c679780c373a57d8002a302ece2be&oe=605E68A1,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Paolo Icaro #paoloicaro #artecontemporaneaitaliana #art #artists #arte #artista #kunst #kunstler #gamtorino #photoinstagram #instapics'}}],1,1350,1080,50,50,210466925,
False,2136579321729303890,B2mp5KyHsVS,1568920124,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/70154124_152231762542872_4796114495394825839_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=gerdlZsNq7gAX8xE2sc&tp=1&oh=c67652cb934eb2b7c86faef8c0819bd7&oe=605C7BBE,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#paoloicaro #gam #torino'}}],0,1077,1080,17,17,10692277073,
False,2136538566129704142,B2mgoGLFVzO,1568915266,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/70061810_949961978678398_704550639920714285_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=yO6sNOc0JQMAX-nR6Rv&tp=1&oh=48e01728be06eefe0deb2583bfb4e075&oe=605CA1FB,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#paoloicaro @gamtorino#galleriap420'}}],0,1350,1080,52,52,5433150485,
False,2136519336521641452,B2mcQRNIC3s,1568912973,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/70400769_165190937957206_3408918292434540655_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=yFZY6wNoKQIAX-K0qts&tp=1&oh=3bea0f37995a036be31e5617fe63a61f&oe=605FD9B3,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#paoloicaro #inaugurazione #gam #torino #artecontemporanea #installazioneartistica \n#cisono #oneday #sea #inside #oneday #painting #mylife #igers #minimalart #flowers #mixmediaart #art #artist #abstractpainting #oilpainting #torinoèlamiacittà #artecontemporaneatorino'}}],0,1350,1080,23,23,5863245710,
False,2136481742320809150,B2mTtM4I7S-,1568908492,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/69321677_369059913980613_5084921323842989964_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Xq05mWHmVekAX-KgDeL&tp=1&oh=8cb0a047aaefbc8b9e11933e6e8a9126&oe=605DC018,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Throwback to 1989 when Paolo Icaro was installing his show at the gallery.\nTonight @gamtorino opens his anthology that gathers works from 1964 until 2019. \nWe couldn’t be happier for him. \nYou can see this exhibition until December 1, 2019. \nDon’t miss the chance to come!\n#galleriamassimominini #paoloicaro #gamtorino'}}]",2,1350,1080,128,128,1750202592,
False,2136437174611164176,B2mJkp9ozwQ,1568903179,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/70973870_377489243183085_6275434025224961572_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=3NqcqKCGI_sAX9YgEYQ&tp=1&oh=6a432893f845f76391d74711f8c7f56d&oe=605FEAA4,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'ooops, we did it again'}}]",5,1080,1080,52,52,962308661,
False,2136360270243566171,B2l4FjMIBJb,1568894011,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/70875305_157795265300009_1290220663613221049_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Lphqswj2lW0AX8WJzxp&tp=1&oh=899880ef0bdbcc4e05f80ec7765bb582&oe=605F0AE8,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'Mostra ‘lPAOLO ICARO - ANTOLOGIA/ANTHOLOGY 1964-2019’ \n20 settembre – 1 dicembre\nGAM - Galleria Civica d’Arte Moderna e Contemporanea di Torino\n\nPresentazione stampa: GIOVEDÌ  19 SETTEMBRE - ore 12.00 - GAM Torino, via Magenta 31, Torino'}}]",0,1080,1080,8,8,2761173966,
False,2136343079335049105,B2l0LY6ITeR,1568891962,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/70504115_383243699273909_4780793957368130717_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=GwKKb504yUsAX_3_ltb&tp=1&oh=758f1c7bfebedc811e97f946005a84a2&oe=605F9278,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'La GAM di Torino rende omaggio a un grande artista con il quale abbiamo avuto il piacere di collaborare; Paolo Icaro.\nA cura di Elena Volpato, ANTOLOGIA è una mostra antologica che racconta 55 anni del lavoro di Icaro, dal 1964 al 2019.\n\nDal 20 settembre al 1 dicembre 2019.\n\n@gamtorino\n\n#art #artist #artoninstagram #paoloicaro #gam #gamtorino #artdate #artwork #artistoninstagram #turin #italy #italia #event #artevent \n#instaart #dailyart #vernissage #artlover #artgallery #contemporary #artoftheday #artists #artistic'}}]",0,1080,1080,48,48,3211479579,
False,2136290090032093080,B2loISxjNeY,1568885645,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/71185817_1008756442849526_5853148666989206845_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=udbsWRCPoF8AX-f8JvC&tp=1&oh=f0078911e90e68e405942df9085b76b2&oe=605D225E,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Paolo Icaro. Antologia / Anthology 1964 - 2019 \n#opening #today\n\nph: Michele Alberto Sereni'}}],0,720,1080,85,85,1498749485,
False,2136289094590939380,B2ln5zsokD0,1568885526,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/69228441_2444546958972673_5743280094673124296_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=GwqzXHh0EvYAX_wGT9_&tp=1&oh=e23fe742c2a1f53233e60b5c937322ca&oe=605FC09B,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Paolo Icaro. Antologia / Anthology 1964 - 2019 \n#opening #today\nph: Michele Alberto Sereni'}}],0,1080,1080,79,79,1498749485,
False,2136288084090803362,B2lnrGmIdSi,1568885406,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/69235717_131948881435684_659687894615918896_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=BBGuAVcg-FEAX-DGtX9&tp=1&oh=0ffb2eaa68bd5c6d5c4074e74948424c&oe=605D571A,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '#opening #today #contemporaryart'}}],0,1080,1080,64,64,1498749485,
False,2135836359856191444,B2kA9pnl3fU,1568831556,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/69503591_158841358510643_624115847363627485_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=mf1wt1pL0qwAX9-7EsW&tp=1&oh=85a99925e1e57bd257a828d48e33bd02&oe=605EBF50,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': '#1919 👨\u200d🎨 Otto Dix ‘Fritz Muller, Seaman from Pieschen’ #ottodix'}}]",0,1114,1080,27,27,2257278927,
False,2135836123758718763,B2kA6NvFe8r,1568831528,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/69119693_2706548482703049_3977110955977686741_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=c49PUXyOqaQAX9_Viry&tp=1&oh=dbdf2446ac3331422525a454ad753227&oe=606017FC,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': 'Wild.  Mario Sturani ‘Spring’ ‘Winter’ ‘Self Portrait with Jay Bird Feather’ #1935 #1928 #mariosturani'}}],2,1252,1080,30,30,2257278927,
False,2135833568127324845,B2kAVBnlZKt,1568831223,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/70603410_1357878721045028_542906945034759_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=htYt-GYkS9oAX8B8hD4&tp=1&oh=ea8b4fea45747dd0ef09e0cf70bdc416&oe=605D8FBC,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': '1930s de Chirico, following Renoir, going against the Surrealism he inspired. A retrospective of later works would be good! ‘Bather in the Sun’ #1930 #giorgiodechirico #galleriacivicadartemoderna'}}]",0,1080,1080,28,28,2257278927,
False,2135794760068369099,B2j3gSzBArL,1568826597,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/69498980_132328054728543_3689064793318801510_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=UCl7pronTZMAX-bz5F8&tp=1&oh=268267e0982a97a8c9a051b21ff7990a&oe=605FC78B,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]","[{'node': {'text': 'La bella e la bestia. \nCredo che questa sia l’essenza dell’amore.\nGiungi ad amare la realtà dell’altro così com’è, la bellezza non è nell’occhio di chi guarda, ma è nel legame tra due che si guardano amandosi.'}}]",8,1350,1080,43,43,1467778777,
False,2135616156856362725,B2jO5RmAibl,1568805306,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69901046_490212508488685_7600327383597273980_n.jpg?_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=I9JUjXly7QwAX9KUIZu&tp=1&oh=424d84c4618dbab15c22bed72e680728&oe=605EBD03,False,2068445810127772,GAM Torino,gam-torino,"[45.06489096959, 7.6691889233856]",[{'node': {'text': '• 👁 un’altra delle mie opere preferite conservate alla @gamtorino • Tête de soleil di Karel Appel 👁 • #torinoarte #modernart #torinoèlamiacittà #art #arte #contemporaryart #artecontemporanea #torino #soleil #igersitalia #igerstorino #ig_torino #artsharer #artinfluencer #artistsoninstagram #apolloisalwaysright #photography #artphotography #artwork #artlover'}}],1,718,1080,88,88,5444709302,
